id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
9852606,2015-05-07,44.4802178863,-77.3003411293,Hastings,,Canada,Ontario,Hastings,Cardamine diphylla,118512
10005345,2017-04-18,40.1458469785,-79.223613739,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Cardamine diphylla,118512
10246764,2016-04-29,45.3561411261,-75.6752228737,Ottawa,,Canada,Ontario,Ottawa,Cardamine diphylla,118512
10330277,2018-03-20,34.9781583333,-85.8097361111,Jackson,Alabama,United States,Alabama,Jackson,Cardamine diphylla,118512
10489031,2018-03-28,35.5936583333,-83.3635116667,Swain,North Carolina,United States,North Carolina,Swain,Cardamine diphylla,118512
10494146,2016-05-02,43.2391065702,-79.9850714207,Hamilton,,Canada,Ontario,Hamilton,Cardamine diphylla,118512
10546472,2016-05-06,44.4666976908,-77.3174214363,Hastings,,Canada,Ontario,Hastings,Cardamine diphylla,118512
10546966,2016-05-11,44.4796361078,-77.3016929626,Hastings,,Canada,Ontario,Hastings,Cardamine diphylla,118512
10687299,2018-04-07,41.3560295105,-81.5740280151,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
10736859,2018-04-08,38.97427,-77.2047416667,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine diphylla,118512
10751088,2018-04-10,36.0013933378,-78.933452432,Durham,North Carolina,United States,North Carolina,Durham,Cardamine diphylla,118512
10757005,2018-03-16,34.5788110737,-84.6931743622,Gordon,Georgia,United States,Georgia,Gordon,Cardamine diphylla,118512
10824200,2018-04-12,36.0010617273,-78.9358780906,Durham,North Carolina,United States,North Carolina,Durham,Cardamine diphylla,118512
10831578,2018-04-12,40.5185049005,-79.899408089,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
10882456,2018-04-13,34.960437399,-82.8504753113,Pickens,South Carolina,United States,South Carolina,Pickens,Cardamine diphylla,118512
11191037,2018-04-19,41.149189,-81.127167,Portage,Ohio,United States,Ohio,Portage,Cardamine diphylla,118512
11221547,2018-04-12,38.6388413868,-81.40206635,Roane,West Virginia,United States,West Virginia,Roane,Cardamine diphylla,118512
11230177,2018-04-15,42.4352,-79.1229333333,Chautauqua,New York,United States,New York,Chautauqua,Cardamine diphylla,118512
11245547,2018-04-18,40.6081474594,-80.1482862832,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
11270453,2018-04-21,39.7839366667,-79.923225,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine diphylla,118512
11284764,2018-04-21,38.1229644011,-82.571219279,Wayne,West Virginia,United States,West Virginia,Wayne,Cardamine diphylla,118512
11285023,2018-04-21,41.8275604248,-72.313873291,Tolland,Connecticut,United States,Connecticut,Tolland,Cardamine diphylla,118512
11330382,2018-04-19,38.7185343056,-83.0521975556,Scioto,Ohio,United States,Ohio,Scioto,Cardamine diphylla,118512
11335441,2018-04-22,38.3883466667,-82.3037633333,Cabell,West Virginia,United States,West Virginia,Cabell,Cardamine diphylla,118512
11358163,2018-04-22,41.1948093399,-81.6989255767,Medina,Ohio,United States,Ohio,Medina,Cardamine diphylla,118512
11430991,2018-04-25,41.2136116028,-81.7161102295,Medina,Ohio,United States,Ohio,Medina,Cardamine diphylla,118512
11432240,2018-04-25,35.68321891,-83.48996566,Sevier,Tennessee,United States,Tennessee,Sevier,Cardamine diphylla,118512
11438466,2018-04-25,41.230506897,-81.7286148071,Medina,Ohio,United States,Ohio,Medina,Cardamine diphylla,118512
11458226,2018-04-26,43.5122318,-80.5096857888,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
11462115,2018-04-26,37.6454314124,-80.5810270832,Monroe,West Virginia,United States,West Virginia,Monroe,Cardamine diphylla,118512
11463949,2018-04-26,43.722245,-72.3151033333,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
11486781,2018-04-27,40.5174544702,-79.8962006295,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
11526031,2018-04-27,44.480823,-77.298905,Hastings,,Canada,Ontario,Hastings,Cardamine diphylla,118512
11564195,2018-04-27,41.2554626465,-81.5279312134,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
11576061,2018-04-27,41.0779116667,-81.454645,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
11641760,2018-04-28,40.5972966667,-79.7201466667,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Cardamine diphylla,118512
11677074,2018-04-28,40.28497,-79.9227216667,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
11693140,2018-04-28,43.0223083333,-73.3811033333,Washington,New York,United States,New York,Washington,Cardamine diphylla,118512
11746161,2018-04-29,39.334223927,-76.8886316848,Howard,Maryland,United States,Maryland,Howard,Cardamine diphylla,118512
11760453,2018-04-29,40.5279291105,-79.6734225386,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Cardamine diphylla,118512
11774785,2018-04-29,39.93685569,-79.5857334137,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine diphylla,118512
11775839,2018-04-29,40.81952635,-81.09083161,Stark,Ohio,United States,Ohio,Stark,Cardamine diphylla,118512
11810027,2018-04-29,40.4346160889,-79.9072723389,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
11824358,2018-04-29,41.272549224,-82.407181263,Huron,Ohio,United States,Ohio,Huron,Cardamine diphylla,118512
11830057,2018-04-29,41.20550892,-81.71798625,Medina,Ohio,United States,Ohio,Medina,Cardamine diphylla,118512
11839295,2018-04-29,40.533305,-79.7905716667,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
11900851,2018-04-30,41.4370529061,-81.2979756674,Geauga,Ohio,United States,Ohio,Geauga,Cardamine diphylla,118512
11909203,2018-04-27,41.0840235953,-81.2128771925,Portage,Ohio,United States,Ohio,Portage,Cardamine diphylla,118512
11928145,2018-04-30,41.730225,-81.122025,Lake,Ohio,United States,Ohio,Lake,Cardamine diphylla,118512
11930172,2018-04-30,39.8645683333,-79.50231,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine diphylla,118512
11934606,2018-04-30,40.4906041678,-80.1534115523,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
11946843,2018-04-30,41.41468,-81.453505,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
11951039,2018-04-30,43.6922716667,-72.2717883333,Grafton,New Hampshire,United States,New Hampshire,Grafton,Cardamine diphylla,118512
11999695,2018-05-01,44.2530133808,-72.5880280417,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
12029693,2018-05-01,43.7963866667,-72.171875,Grafton,New Hampshire,United States,New Hampshire,Grafton,Cardamine diphylla,118512
12044559,2018-04-30,39.2913277778,-77.7289222222,Loudoun,Virginia,United States,Virginia,Loudoun,Cardamine diphylla,118512
12057716,2018-05-01,43.4506436385,-79.9575464241,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12064308,2018-05-02,41.1000613908,-81.9297697924,Medina,Ohio,United States,Ohio,Medina,Cardamine diphylla,118512
12071735,2018-05-02,41.5609893799,-81.4264755249,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
12091246,2018-05-01,45.0570270842,-79.0435188264,Muskoka,,Canada,Ontario,Muskoka,Cardamine diphylla,118512
12093407,2018-05-01,39.92592,-79.5923916389,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine diphylla,118512
12110146,2018-05-03,41.173225,-73.6780616667,Westchester,New York,United States,New York,Westchester,Cardamine diphylla,118512
12110153,2018-05-03,41.1732466667,-73.677895,Westchester,New York,United States,New York,Westchester,Cardamine diphylla,118512
12112548,2018-05-01,43.7127741985,-72.3526180164,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12114911,2018-05-03,43.6330533333,-72.5445333333,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12131927,2018-05-03,39.6657158726,-79.9396749664,Monongalia,West Virginia,United States,West Virginia,Monongalia,Cardamine diphylla,118512
12132512,2018-05-04,43.7810536009,-79.4593305421,Toronto,,Canada,Ontario,Toronto,Cardamine diphylla,118512
12143625,2018-05-04,43.58895738,-72.9108170271,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
12145180,2018-05-03,45.5139947014,-62.4267761593,Pictou,,Canada,Nova Scotia,Pictou,Cardamine diphylla,118512
12145707,2018-05-04,41.3758277893,-81.5706863403,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
12145790,2018-05-03,43.7306065338,-79.9585433677,Peel,,Canada,Ontario,Peel,Cardamine diphylla,118512
12156110,2018-05-04,43.691118,-73.359843,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
12157331,2018-05-05,44.6363949507,-72.8796811402,Lamoille,Vermont,United States,Vermont,Lamoille,Cardamine diphylla,118512
12162070,2018-05-05,43.6292133333,-72.5748283333,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12167915,2018-05-05,42.70924125,-81.20957973,Elgin,,Canada,Ontario,Elgin,Cardamine diphylla,118512
12170301,2018-05-05,43.5199280556,-79.981775,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12173121,2018-05-05,39.7842666667,-79.9239116667,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine diphylla,118512
12176912,2018-05-05,42.7090347222,-81.2094380556,Elgin,,Canada,Ontario,Elgin,Cardamine diphylla,118512
12179216,2018-05-05,41.0599928616,-80.0869953632,Butler,Pennsylvania,United States,Pennsylvania,Butler,Cardamine diphylla,118512
12181367,2018-05-05,44.5617527778,-73.117225,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
12183036,2018-05-05,40.2723,-79.3078616667,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Cardamine diphylla,118512
12191288,2018-05-02,39.77466119,-79.9324035645,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine diphylla,118512
12193463,2018-05-04,43.7129854225,-72.3525722512,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12195910,2018-05-06,44.2964926176,-73.0948642921,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
12196934,2018-05-06,44.1975720786,-72.5963270479,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
12198810,2018-05-06,44.1975766886,-72.6148511377,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
12211417,2018-05-06,40.81615543,-82.0234799479,Wayne,Ohio,United States,Ohio,Wayne,Cardamine diphylla,118512
12218184,2018-05-06,44.594165802,-79.4258346558,Simcoe,,Canada,Ontario,Simcoe,Cardamine diphylla,118512
12229271,2018-05-07,40.8149729111,-82.0232853201,Wayne,Ohio,United States,Ohio,Wayne,Cardamine diphylla,118512
12244064,2018-05-07,43.0440444946,-89.4258270264,Dane,Wisconsin,United States,Wisconsin,Dane,Cardamine diphylla,118512
12254407,2018-05-07,43.824305,-72.2227783333,Orange,Vermont,United States,Vermont,Orange,Cardamine diphylla,118512
12267987,2018-05-08,45.4732771253,-71.0528997846,Le Granit,,Canada,Québec,Le Granit,Cardamine diphylla,118512
12275410,2018-05-08,40.6487083333,-79.456725,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Cardamine diphylla,118512
12286282,2018-05-05,44.5255883213,-86.146612717,Benzie,Michigan,United States,Michigan,Benzie,Cardamine diphylla,118512
12291949,2018-05-02,42.4366166667,-79.1247166667,Chautauqua,New York,United States,New York,Chautauqua,Cardamine diphylla,118512
12299794,2018-05-09,42.1495138333,-87.7848666667,Cook,Illinois,United States,Illinois,Cook,Cardamine diphylla,118512
12300642,2018-05-09,43.5041694868,-79.9958704761,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12303761,2018-05-09,43.5146484375,-80.5117340088,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
12304063,2018-05-09,43.3980216667,-80.0625611667,Hamilton,,Canada,Ontario,Hamilton,Cardamine diphylla,118512
12304862,2018-05-09,44.4160062774,-73.0799307582,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
12305998,2018-05-09,42.9839366667,-85.8297416667,Ottawa,Michigan,United States,Michigan,Ottawa,Cardamine diphylla,118512
12306078,2018-05-09,39.9439688333,-80.0004168333,Greene,Pennsylvania,United States,Pennsylvania,Greene,Cardamine diphylla,118512
12308316,2018-05-05,42.3038633333,-81.8534916667,Lake Erie,,Canada,Ontario,Lake Erie,Cardamine diphylla,118512
12309945,2018-05-08,45.3467966667,-79.1392666667,Muskoka,,Canada,Ontario,Muskoka,Cardamine diphylla,118512
12313361,2018-05-09,42.1854455191,-84.1110518,Washtenaw,Michigan,United States,Michigan,Washtenaw,Cardamine diphylla,118512
12315171,2018-05-08,42.1839305556,-84.1110833333,Washtenaw,Michigan,United States,Michigan,Washtenaw,Cardamine diphylla,118512
12326944,2018-05-10,43.4929388889,-80.586875,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
12329138,2018-05-10,44.61863,-78.861145,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Cardamine diphylla,118512
12338599,2018-05-10,45.6639289856,-71.0870437622,Le Granit,,Canada,Québec,Le Granit,Cardamine diphylla,118512
12340633,2018-05-06,41.3134880066,-81.9200897217,Lorain,Ohio,United States,Ohio,Lorain,Cardamine diphylla,118512
12348414,2018-05-08,46.746267,-84.296403,,,Canada,Ontario,Algoma,Cardamine diphylla,118512
12348983,2018-05-08,46.765368,-84.331365,,,Canada,Ontario,Algoma,Cardamine diphylla,118512
12352633,2018-05-11,42.6665443322,-80.482546175,Haldimand-Norfolk,,Canada,Ontario,Haldimand-Norfolk,Cardamine diphylla,118512
12358853,2018-05-11,43.45122,-79.9546933333,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12361168,2018-05-11,44.701794223,-73.0617730413,Franklin,Vermont,United States,Vermont,Franklin,Cardamine diphylla,118512
12361648,2018-05-11,44.70453417,-73.06470624,Franklin,Vermont,United States,Vermont,Franklin,Cardamine diphylla,118512
12361691,2018-05-11,44.70435385,-73.06349352,Franklin,Vermont,United States,Vermont,Franklin,Cardamine diphylla,118512
12363251,2018-05-11,43.5018966667,-72.3694916667,Sullivan,New Hampshire,United States,New Hampshire,Sullivan,Cardamine diphylla,118512
12366068,2018-05-11,41.3061294556,-81.5976791382,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
12370125,2018-05-11,43.2425283333,-80.8069616667,Oxford,,Canada,Ontario,Oxford,Cardamine diphylla,118512
12376460,2018-05-11,44.4807766945,-77.2984367609,Hastings,,Canada,Ontario,Hastings,Cardamine diphylla,118512
12378530,2018-05-11,41.5672972057,-81.1872309987,Geauga,Ohio,United States,Ohio,Geauga,Cardamine diphylla,118512
12380364,2018-05-12,43.92953032,-78.98075838,Durham,,Canada,Ontario,Durham,Cardamine diphylla,118512
12380695,2018-05-09,44.7250207125,-79.0535133552,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Cardamine diphylla,118512
12386389,2018-05-12,45.3394378655,-75.9274585911,Ottawa,,Canada,Ontario,Ottawa,Cardamine diphylla,118512
12394523,2018-05-12,44.2203598022,-73.0672149658,Addison,Vermont,United States,Vermont,Addison,Cardamine diphylla,118512
12395388,2018-05-10,43.3648805289,-79.8986944332,Hamilton,,Canada,Ontario,Hamilton,Cardamine diphylla,118512
12395459,2018-05-12,43.93344498,-78.97160929,Durham,,Canada,Ontario,Durham,Cardamine diphylla,118512
12395829,2018-05-12,43.9322189546,-78.9878526796,Durham,,Canada,Ontario,Durham,Cardamine diphylla,118512
12399088,2018-05-12,39.8635,-79.50187,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine diphylla,118512
12403324,2018-05-12,43.4545,-79.9551,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12415149,2018-05-13,44.1208343506,-77.8094482422,Northumberland,,Canada,Ontario,Northumberland,Cardamine diphylla,118512
12419160,2018-05-13,41.7712758528,-73.4961547796,Litchfield,Connecticut,United States,Connecticut,Litchfield,Cardamine diphylla,118512
12422493,2018-05-13,43.6326118978,-72.5220339653,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12427912,2018-05-13,42.2746032291,-73.3063393739,Berkshire,Massachusetts,United States,Massachusetts,Berkshire,Cardamine diphylla,118512
12432653,2018-05-13,43.2899694444,-80.4711611111,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
12434225,2018-05-13,44.9467738465,-75.7231593132,Leeds and Grenville,,Canada,Ontario,Leeds and Grenville,Cardamine diphylla,118512
12435225,2018-05-13,43.4094405571,-80.461553401,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
12441308,2018-05-11,41.77371945,-78.02047275,Potter,Pennsylvania,United States,Pennsylvania,Potter,Cardamine diphylla,118512
12463296,2018-05-14,43.8157258346,-72.5187800708,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12467497,2018-05-10,43.53632,-80.21633,Wellington,,Canada,Ontario,Wellington,Cardamine diphylla,118512
12468133,2018-05-14,43.3818656884,-79.8802697901,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12471453,2018-05-13,44.2991704529,-78.2697521523,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
12479225,2018-05-05,42.4337833333,-79.1232666667,Chautauqua,New York,United States,New York,Chautauqua,Cardamine diphylla,118512
12481118,2018-05-06,42.3584666667,-79.1771333333,Chautauqua,New York,United States,New York,Chautauqua,Cardamine diphylla,118512
12482396,2018-05-15,44.320295,-73.0260166667,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
12482596,2018-04-30,42.3692333333,-79.2121833333,Chautauqua,New York,United States,New York,Chautauqua,Cardamine diphylla,118512
12486639,2018-05-08,42.108975317,-84.1078602024,Washtenaw,Michigan,United States,Michigan,Washtenaw,Cardamine diphylla,118512
12500552,2018-05-15,43.1410781063,-73.0810546875,Bennington,Vermont,United States,Vermont,Bennington,Cardamine diphylla,118512
12512786,2018-05-16,43.20396,-79.8117066667,Hamilton,,Canada,Ontario,Hamilton,Cardamine diphylla,118512
12520557,2018-05-16,45.513944,-75.34514,Ottawa,,Canada,Ontario,Ottawa,Cardamine diphylla,118512
12522914,2018-05-16,41.5071606171,-81.2861056533,Geauga,Ohio,United States,Ohio,Geauga,Cardamine diphylla,118512
12525181,2018-05-16,43.5642,-84.92869,Isabella,Michigan,United States,Michigan,Isabella,Cardamine diphylla,118512
12528790,2018-05-15,42.8090692663,-80.2491241693,Haldimand-Norfolk,,Canada,Ontario,Haldimand-Norfolk,Cardamine diphylla,118512
12529828,2018-05-16,43.6704632343,-72.7812963139,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
12530852,2018-05-15,45.4169685103,-62.1163091867,Antigonish,,Canada,Nova Scotia,Antigonish,Cardamine diphylla,118512
12533038,2018-05-16,44.4133229516,-80.512681595,Grey,,Canada,Ontario,Grey,Cardamine diphylla,118512
12534090,2018-05-15,42.3068566667,-81.8508566667,Chatham-Kent,,Canada,Ontario,Chatham-Kent,Cardamine diphylla,118512
12535907,2018-05-12,44.4405716667,-73.1218221667,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
12541912,2018-05-17,43.6360832,-72.485171,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12544051,2018-05-17,43.6330611678,-72.5449537766,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12545515,2018-05-17,43.6333916667,-72.5446166667,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12548619,2018-05-06,44.9428818203,-87.2210597992,Door,Wisconsin,United States,Wisconsin,Door,Cardamine diphylla,118512
12556588,2018-05-17,44.561295,-69.6539833333,Kennebec,Maine,United States,Maine,Kennebec,Cardamine diphylla,118512
12556594,2018-05-17,46.00895555,-89.0090027833,Vilas,Wisconsin,United States,Wisconsin,Vilas,Cardamine diphylla,118512
12564347,2018-05-09,41.8873014674,-86.2067129667,Berrien,Michigan,United States,Michigan,Berrien,Cardamine diphylla,118512
12564431,2018-05-17,43.4063866667,-80.3610166667,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
12583411,2018-05-18,43.9506800457,-79.0849287808,Durham,,Canada,Ontario,Durham,Cardamine diphylla,118512
12588616,2018-05-18,44.62632,-78.547905,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
12590805,2018-05-18,44.8081703784,-72.8416590969,Franklin,Vermont,United States,Vermont,Franklin,Cardamine diphylla,118512
12594836,2018-05-18,42.9204783333,-79.645355,Haldimand-Norfolk,,Canada,Ontario,Haldimand-Norfolk,Cardamine diphylla,118512
12602304,2018-05-16,43.80174015,-72.17419906,Grafton,New Hampshire,United States,New Hampshire,Grafton,Cardamine diphylla,118512
12602462,2018-05-05,43.2936063819,-79.8761951923,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12605729,2018-05-19,43.3805422113,-80.34349937,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
12606072,2018-05-19,43.3811081574,-80.3433510103,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
12607860,2018-05-19,44.2700896645,-72.5780831651,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
12612454,2018-05-18,44.5465383333,-79.0519471667,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Cardamine diphylla,118512
12614266,2018-05-13,42.4415833333,-78.9020166667,Cattaraugus,New York,United States,New York,Cattaraugus,Cardamine diphylla,118512
12615939,2018-05-15,43.778458,-79.378131,Toronto,,Canada,Ontario,Toronto,Cardamine diphylla,118512
12620543,2018-05-19,43.3809700012,-80.3432922363,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
12646864,2018-05-09,41.8326798501,-86.0270362467,Cass,Michigan,United States,Michigan,Cass,Cardamine diphylla,118512
12650536,2018-05-20,44.345215749,-79.6629839298,Simcoe,,Canada,Ontario,Simcoe,Cardamine diphylla,118512
12655859,2018-05-20,44.2511826056,-72.5890715887,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
12657247,2018-05-20,43.9307133333,-79.4148716667,York,,Canada,Ontario,York,Cardamine diphylla,118512
12660028,2018-05-20,44.34485,-75.2645944444,St. Lawrence,New York,United States,New York,St. Lawrence,Cardamine diphylla,118512
12663485,2018-05-15,44.333166,-72.381225,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
12680474,2018-05-21,44.7685018314,-86.058792782,Benzie,Michigan,United States,Michigan,Benzie,Cardamine diphylla,118512
12683379,2018-05-20,44.8799533333,-79.86843,,,Canada,Ontario,Lake Huron,Cardamine diphylla,118512
12692774,2018-05-21,44.571201998,-78.1317164873,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
12694940,2018-05-18,44.619975,-78.5331716667,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
12695048,2018-05-21,44.124837319,-78.0378783279,Northumberland,,Canada,Ontario,Northumberland,Cardamine diphylla,118512
12703080,2018-05-21,46.735364,-84.012059,,,Canada,Ontario,Algoma,Cardamine diphylla,118512
12711086,2018-05-22,43.80226497,-72.249317,Orange,Vermont,United States,Vermont,Orange,Cardamine diphylla,118512
12715940,2018-05-22,43.489195,-80.0346516667,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12726976,2018-05-21,45.5469583333,-78.5658416667,,,Canada,Ontario,Nipissing,Cardamine diphylla,118512
12740375,2018-05-21,45.6332638069,-85.0646637474,Emmet,Michigan,United States,Michigan,Emmet,Cardamine diphylla,118512
12742422,2018-05-23,43.3974216667,-80.0631333333,Hamilton,,Canada,Ontario,Hamilton,Cardamine diphylla,118512
12753841,2018-05-23,43.476763,-72.857981,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
12754712,2018-05-23,45.1680685241,-85.2745644263,Charlevoix,Michigan,United States,Michigan,Charlevoix,Cardamine diphylla,118512
12759128,2018-05-23,44.3262117809,-80.5296795447,Grey,,Canada,Ontario,Grey,Cardamine diphylla,118512
12760876,2018-05-21,42.7276107,-80.31818561,Haldimand-Norfolk,,Canada,Ontario,Haldimand-Norfolk,Cardamine diphylla,118512
12767738,2018-05-21,43.5118429973,-79.9731234386,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12782324,2018-05-24,43.9653762085,-79.3831300735,York,,Canada,Ontario,York,Cardamine diphylla,118512
12788237,2018-05-18,47.3962044615,-69.959513247,Kamouraska,,Canada,Québec,Kamouraska,Cardamine diphylla,118512
12806624,2018-05-23,44.1247438091,-78.037652811,Northumberland,,Canada,Ontario,Northumberland,Cardamine diphylla,118512
12812518,2018-05-25,43.4898812,-80.0318351,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
12840110,2018-05-23,44.8639477557,-85.5744672754,Grand Traverse,Michigan,United States,Michigan,Grand Traverse,Cardamine diphylla,118512
12840889,2018-05-24,43.8648386747,-72.3699963563,Orange,Vermont,United States,Vermont,Orange,Cardamine diphylla,118512
12855454,2018-05-25,44.8598153836,-78.8204670769,Haliburton,,Canada,Ontario,Haliburton,Cardamine diphylla,118512
12857054,2018-05-27,44.9878164847,-85.2423760203,Antrim,Michigan,United States,Michigan,Antrim,Cardamine diphylla,118512
12861460,2018-05-27,44.8351958006,-72.027005836,Orleans,Vermont,United States,Vermont,Orleans,Cardamine diphylla,118512
12862493,2018-05-27,43.70172439,-72.65506272,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12864882,2018-05-26,43.696555,-72.798994,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
12871385,2018-05-25,44.397801,-80.194629,Simcoe,,Canada,Ontario,Simcoe,Cardamine diphylla,118512
12879207,2018-05-23,42.888144,-81.077868,Middlesex,,Canada,Ontario,Middlesex,Cardamine diphylla,118512
12907292,2018-05-28,45.6376843567,-65.0839562733,Albert,,Canada,New Brunswick,Albert,Cardamine diphylla,118512
12909461,2018-05-28,43.9867661963,-72.2971237753,Orange,Vermont,United States,Vermont,Orange,Cardamine diphylla,118512
12909904,2018-05-28,45.2955323272,-70.8974544984,Le Granit,,Canada,Québec,Le Granit,Cardamine diphylla,118512
12923390,2018-05-29,43.88902,-79.1075833333,Durham,,Canada,Ontario,Durham,Cardamine diphylla,118512
12938607,2018-05-29,46.1313970348,-74.636609517,Les Laurentides,,Canada,Québec,Les Laurentides,Cardamine diphylla,118512
12938907,2018-05-29,43.662131853,-72.5125152807,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
12942023,2018-05-25,42.44875,-79.0123833333,Cattaraugus,New York,United States,New York,Cattaraugus,Cardamine diphylla,118512
12956545,2018-05-30,44.0239010888,-79.3590667879,York,,Canada,Ontario,York,Cardamine diphylla,118512
12970655,2018-05-30,45.9691209026,-84.768224448,Mackinac,Michigan,United States,Michigan,Mackinac,Cardamine diphylla,118512
